105560,20171208,KB금융,KP
104700,20171208,한국철강,KP
103590,20171208,일진전기,KP
103140,20171208,풍산,KP
011070,20171208,LG이노텍,KP
017180,20171208,명문제약,KP
100220,20171208,비상교육,KP
102260,20171208,동성코퍼레이션,KP
102280,20171208,쌍방울,KP
032640,20171208,LG유플러스,KP
101140,20171208,아티스,KP
020560,20171208,아시아나항공,KP
101060,20171208,SBS미디어홀딩스,KP
100840,20171208,S&TC;,KP
100250,20171208,진양홀딩스,KP
099340,20171208,하나니켈1호,KP
099350,20171208,하나니켈2호,KP
085310,20171208,엔케이,KP
051600,20171208,한전KPS,KP
093230,20171208,이아이디,KP
092440,20171208,기신정기,KP
044450,20171208,KSS해운,KP
094280,20171208,효성 ITX,KP
033270,20171208,유나이티드,KP
092200,20171208,디아이씨,KP
097950,20171208,CJ제일제당,KP
028670,20171208,팬오션,KP
097230,20171208,한진중공업,KP
096760,20171208,JW홀딩스,KP
096770,20171208,SK이노베이션,KP
029780,20171208,삼성카드,KP
096300,20171208,베트남개발1,KP
001780,20171208,알루코,KP
095720,20171208,웅진씽크빅,KP
094800,20171208,맵스리얼티1,KP
090370,20171208,아비스타,KP
093370,20171208,후성,KP
093050,20171208,LF,KP
044380,20171208,주연테크,KP
044820,20171208,코스맥스비티아이,KP
034590,20171208,인천도시가스,KP
009770,20171208,삼정펄프,KP
092220,20171208,KEC,KP
092230,20171208,KPX홀딩스,KP
089470,20171208,현대EP,KP
091090,20171208,세원셀론텍,KP
090350,20171208,노루페인트,KP
090430,20171208,아모레퍼시픽,KP
032350,20171208,롯데관광개발,KP
090080,20171208,평화산업,KP
049800,20171208,우진플라임,KP
035510,20171208,신세계I&C;,KP
088790,20171208,진도,KP
088980,20171208,맥쿼리인프라,KP
023530,20171208,롯데쇼핑,KP
086280,20171208,현대글로비스,KP
084870,20171208,티비에이치글로벌,KP
086790,20171208,하나금융지주,KP
001560,20171208,제일연마,KP
079430,20171208,현대리바트,KP
084010,20171208,대한제강,KP
075180,20171208,새론오토모티브,KP
083420,20171208,KPX그린케미칼,KP
083370,20171208,동북아12호선박투자,KP
083380,20171208,동북아13호선박투자,KP
084690,20171208,대상홀딩스,KP
071950,20171208,코아스,KP
084680,20171208,이월드,KP
084670,20171208,동양고속,KP
042700,20171208,한미반도체,KP
004890,20171208,동일산업,KP
010960,20171208,삼호개발,KP
073240,20171208,금호타이어,KP
079160,20171208,CJ CGV,KP
081000,20171208,일진다이아,KP
014830,20171208,유니드,KP
041650,20171208,상신브레이크,KP
079660,20171208,사조해표,KP
023810,20171208,인팩,KP
078930,20171208,GS,KP
077500,20171208,유니퀘스트,KP
058730,20171208,동아에스텍,KP
034220,20171208,LG디스플레이,KP
078000,20171208,텔코웨어,KP
077970,20171208,STX엔진,KP
034310,20171208,NICE,KP
019680,20171208,대교,KP
024110,20171208,기업은행,KP
074610,20171208,이엔쓰리,KP
025750,20171208,한솔홈데코,KP
007660,20171208,이수페타시스,KP
035250,20171208,강원랜드,KP
037270,20171208,YG PLUS,KP
072710,20171208,농심홀딩스,KP
071050,20171208,한국금융지주,KP
072130,20171208,유엔젤,KP
034120,20171208,SBS,KP
036570,20171208,엔씨소프트,KP
071090,20171208,하이스틸,KP
069730,20171208,DSR제강,KP
006890,20171208,태경화학,KP
011500,20171208,한농화성,KP
069960,20171208,현대백화점,KP
069460,20171208,대호에이엘,KP
069620,20171208,대웅제약,KP
027740,20171208,마니커,KP
036530,20171208,S&T;홀딩스,KP
069260,20171208,휴켐스,KP
033530,20171208,세종공업,KP
058430,20171208,포스코강판,KP
068290,20171208,삼성출판사,KP
067830,20171208,세이브존I&C;,KP
030610,20171208,교보증권,KP
009240,20171208,한샘,KP
034300,20171208,신세계건설,KP
017370,20171208,우신시스템,KP
066570,20171208,LG전자,KP
024720,20171208,한국콜마홀딩스,KP
064960,20171208,S&T;모티브,KP
037710,20171208,광주신세계,KP
020760,20171208,일진디스플,KP
033180,20171208,필룩스,KP
063160,20171208,종근당바이오,KP
055550,20171208,신한지주,KP
021240,20171208,코웨이,KP
058650,20171208,세아홀딩스,KP
051900,20171208,LG생활건강,KP
051910,20171208,LG화학,KP
047040,20171208,대우건설,KP
047050,20171208,포스코대우,KP
042660,20171208,대우조선해양,KP
042670,20171208,두산인프라코어,KP
051630,20171208,진양화학,KP
049770,20171208,동원F&B;,KP
034020,20171208,두산중공업,KP
010040,20171208,한국내화,KP
016450,20171208,한세예스24홀딩스,KP
016710,20171208,대성홀딩스,KP
003220,20171208,대원제약,KP
036460,20171208,한국가스공사,KP
007120,20171208,미래아이앤지,KP
000850,20171208,화천기공,KP
036580,20171208,팜스코,KP
033780,20171208,케이티앤지,KP
009540,20171208,현대중공업,KP
024090,20171208,디씨엠,KP
006840,20171208,AK홀딩스,KP
006650,20171208,대한유화,KP
035150,20171208,백산,KP
035000,20171208,지투알,KP
033250,20171208,체시스,KP
033240,20171208,자화전자,KP
030200,20171208,케이티,KP
019490,20171208,하이트론씨스템즈,KP
030000,20171208,제일기획,KP
026890,20171208,디피씨,KP
029460,20171208,케이씨,KP
024890,20171208,대원화성,KP
017940,20171208,E1,KP
018670,20171208,SK가스,KP
023590,20171208,다우기술,KP
014440,20171208,영보화학,KP
011790,20171208,SKC,KP
010600,20171208,와이비로드,KP
025890,20171208,한국주강,KP
024900,20171208,덕양산업,KP
015350,20171208,부산도시가스,KP
023960,20171208,에쓰씨엔지니어링,KP
023800,20171208,인지컨트롤스,KP
012320,20171208,경동인베스트,KP
025530,20171208,에스제이엠홀딩스,KP
031820,20171208,콤텍시스템,KP
000660,20171208,SK하이닉스,KP
023150,20171208,MH에탄올,KP
005320,20171208,국동,KP
023450,20171208,동남합성,KP
028050,20171208,삼성엔지니어링,KP
029530,20171208,신도리코,KP
015360,20171208,예스코,KP
016800,20171208,퍼시스,KP
024070,20171208,WISCOM,KP
030720,20171208,동원수산,KP
025560,20171208,미래산업,KP
030210,20171208,KTB투자증권,KP
017900,20171208,광전자,KP
025540,20171208,한국단자공업,KP
012630,20171208,현대산업개발,KP
003160,20171208,디아이,KP
011930,20171208,신성이엔지,KP
019180,20171208,티에이치엔,KP
018880,20171208,한온시스템,KP
020120,20171208,다우인큐브,KP
021820,20171208,세원정공,KP
027970,20171208,세하,KP
006740,20171208,영풍제지,KP
000910,20171208,유니온,KP
020000,20171208,한섬,KP
017800,20171208,현대엘리베이터,KP
016580,20171208,환인제약,KP
013580,20171208,계룡건설산업,KP
011160,20171208,두산건설,KP
021050,20171208,서원,KP
012750,20171208,에스원,KP
015890,20171208,태경산업,KP
027390,20171208,한화갤러리아타임월드,KP
016590,20171208,신대양제지,KP
011690,20171208,유양디앤유,KP
025860,20171208,남해화학,KP
018500,20171208,동원금속,KP
011300,20171208,성안,KP
012610,20171208,경인양행,KP
017810,20171208,풀무원,KP
011200,20171208,현대상선,KP
017390,20171208,서울도시가스,KP
025820,20171208,이구산업,KP
007460,20171208,나라케이아이씨,KP
011090,20171208,에넥스,KP
025620,20171208,제이준코스메틱,KP
017960,20171208,한국카본,KP
005980,20171208,성지건설,KP
025000,20171208,KPX케미칼,KP
010580,20171208,지코,KP
007980,20171208,태평양물산,KP
009440,20171208,KC그린홀딩스,KP
008420,20171208,문배철강,KP
016880,20171208,웅진,KP
007310,20171208,오뚜기,KP
008500,20171208,일정실업,KP
014790,20171208,한라,KP
010120,20171208,LS산전,KP
009190,20171208,대양금속,KP
000760,20171208,이화산업,KP
014820,20171208,동원시스템즈,KP
010140,20171208,삼성중공업,KP
009680,20171208,모토닉,KP
010690,20171208,화신,KP
000390,20171208,삼화페인트공업,KP
009450,20171208,경동나비엔,KP
012030,20171208,DB,KP
005090,20171208,삼광글라스,KP
005750,20171208,대림비앤코,KP
005880,20171208,대한해운,KP
008560,20171208,메리츠종금증권,KP
005870,20171208,휴니드테크놀러지스,KP
017550,20171208,수산중공업,KP
011170,20171208,롯데케미칼,KP
001430,20171208,세아베스틸,KP
008770,20171208,호텔신라,KP
014580,20171208,백광소재,KP
013520,20171208,화승알앤에이,KP
004080,20171208,신흥,KP
006060,20171208,화승인더스트리,KP
014530,20171208,극동유화,KP
002140,20171208,고려산업,KP
016090,20171208,대현,KP
001620,20171208,동국실업,KP
017040,20171208,광명전기,KP
011390,20171208,부산산업,KP
011810,20171208,STX,KP
010130,20171208,고려아연,KP
012600,20171208,청호컴넷,KP
004720,20171208,우리들제약,KP
009200,20171208,무림페이퍼,KP
001500,20171208,현대차투자증권,KP
008870,20171208,금비,KP
008110,20171208,대동전자,KP
005820,20171208,원림,KP
008490,20171208,서흥,KP
014910,20171208,성문전자,KP
003580,20171208,동원,KP
015860,20171208,일진홀딩스,KP
014160,20171208,대영포장,KP
012280,20171208,영화금속,KP
019170,20171208,신풍제약,KP
002210,20171208,동성제약,KP
012170,20171208,키위미디어그룹,KP
009420,20171208,한올바이오파마,KP
011330,20171208,유니켐,KP
012800,20171208,대창,KP
001140,20171208,국보,KP
013360,20171208,일성건설,KP
013700,20171208,까뮤이앤씨,KP
002760,20171208,보락,KP
007610,20171208,선도전기,KP
004920,20171208,씨아이테크,KP
009290,20171208,광동제약,KP
011420,20171208,갤럭시아에스엠,KP
004270,20171208,남성,KP
001940,20171208,KISCO홀딩스,KP
009410,20171208,태영건설,KP
007280,20171208,한국특수형강,KP
009180,20171208,한솔로지스틱스,KP
002170,20171208,삼양통상,KP
017670,20171208,SK텔레콤,KP
010640,20171208,진양폴리우레탄,KP
003650,20171208,미창석유공업,KP
004380,20171208,삼익THK,KP
002840,20171208,미원상사,KP
007860,20171208,서연,KP
013000,20171208,세우글로벌,KP
012330,20171208,현대모비스,KP
015540,20171208,메디플란트,KP
001390,20171208,KG케미칼,KP
009320,20171208,대우부품,KP
001450,20171208,현대해상,KP
005440,20171208,현대그린푸드,KP
015760,20171208,한국전력공사,KP
007690,20171208,국도화학,KP
006280,20171208,녹십자,KP
009160,20171208,SIMPAC,KP
008600,20171208,윌비스,KP
015230,20171208,대창단조,KP
007160,20171208,사조산업,KP
014130,20171208,한익스프레스,KP
008040,20171208,사조동아원,KP
009140,20171208,경인전자,KP
009580,20171208,무림P&P;,KP
014990,20171208,인디에프,KP
010420,20171208,한솔피엔에스,KP
013570,20171208,디와이,KP
003610,20171208,방림,KP
015590,20171208,대경기계기술,KP
014680,20171208,한솔케미칼,KP
010820,20171208,퍼스텍,KP
006040,20171208,동원산업,KP
008060,20171208,대덕전자,KP
003680,20171208,한성기업,KP
015020,20171208,이스타코,KP
011280,20171208,태림포장,KP
002310,20171208,아세아제지,KP
010660,20171208,화천기계,KP
011150,20171208,CJ씨푸드,KP
001770,20171208,신화실업,KP
018470,20171208,조일알미늄,KP
005850,20171208,에스엘,KP
009970,20171208,영원무역홀딩스,KP
012510,20171208,더존비즈온,KP
003850,20171208,보령제약,KP
007630,20171208,암니스,KP
008250,20171208,이건산업,KP
012690,20171208,모나리자,KP
006370,20171208,대구백화점,KP
006980,20171208,우성사료,KP
002920,20171208,유성기업,KP
002220,20171208,한일철강,KP
002450,20171208,삼익악기,KP
002460,20171208,화성산업,KP
007340,20171208,디티알오토모티브,KP
001290,20171208,골든브릿지증권,KP
000890,20171208,보해양조,KP
003010,20171208,혜인,KP
014280,20171208,금강공업,KP
009810,20171208,엔케이물산,KP
008730,20171208,율촌화학,KP
009270,20171208,신원,KP
004140,20171208,동방,KP
002960,20171208,한국쉘석유,KP
003000,20171208,부광약품,KP
005810,20171208,풍산홀딩스,KP
001270,20171208,부국증권,KP
012200,20171208,계양전기,KP
004710,20171208,한솔테크닉스,KP
005190,20171208,동성화학,KP
016610,20171208,DB금융투자,KP
008930,20171208,한미사이언스,KP
005500,20171208,삼진제약,KP
005490,20171208,포스코,KP
002410,20171208,범양건영,KP
005690,20171208,파미셀,KP
001230,20171208,동국제강,KP
006340,20171208,대원전선,KP
005950,20171208,이수화학,KP
016360,20171208,삼성증권,KP
002810,20171208,삼영무역,KP
001750,20171208,한양증권,KP
011780,20171208,금호석유화학,KP
003470,20171208,유안타증권,KP
002620,20171208,제일파마홀딩스,KP
015260,20171208,에이엔피,KP
009460,20171208,한창제지,KP
005720,20171208,넥센,KP
006660,20171208,삼성공조,KP
004490,20171208,세방전지,KP
011000,20171208,진원생명과학,KP
009310,20171208,참엔지니어링,KP
010100,20171208,한국프랜지공업,KP
005070,20171208,코스모신소재,KP
004830,20171208,덕성,KP
001720,20171208,신영증권,KP
001200,20171208,유진증권,KP
003460,20171208,유화증권,KP
004130,20171208,대덕GDS,KP
011700,20171208,한신기계공업,KP
005420,20171208,코스모화학,KP
000500,20171208,가온전선,KP
010950,20171208,S-Oil,KP
012450,20171208,한화테크윈,KP
011230,20171208,삼화전자공업,KP
004020,20171208,현대제철,KP
004770,20171208,써니전자,KP
004560,20171208,현대비앤지스틸,KP
006090,20171208,사조오양,KP
003530,20171208,한화투자증권,KP
009470,20171208,삼화전기,KP
001510,20171208,SK증권,KP
010770,20171208,평화홀딩스,KP
007110,20171208,일신석재,KP
016380,20171208,동부제철,KP
010780,20171208,아이에스동서,KP
002360,20171208,SH에너지화학,KP
003830,20171208,대한화섬,KP
007810,20171208,코리아써키트,KP
004170,20171208,신세계,KP
010060,20171208,OCI,KP
000520,20171208,삼일제약,KP
006490,20171208,인스코비,KP
003120,20171208,일성신약,KP
000720,20171208,현대건설,KP
002710,20171208,TCC동양,KP
003060,20171208,에이프로젠제약,KP
007700,20171208,F&F;,KP
008700,20171208,아남전자,KP
010620,20171208,현대미포조선,KP
006360,20171208,GS건설,KP
006110,20171208,삼아알미늄,KP
006200,20171208,한국전자홀딩스,KP
006400,20171208,삼성SDI,KP
009150,20171208,삼성전기,KP
004200,20171208,고려개발,KP
005960,20171208,동부건설,KP
009070,20171208,케이씨티시,KP
003070,20171208,코오롱글로벌,KP
005180,20171208,빙그레,KP
005250,20171208,녹십자홀딩스,KP
005450,20171208,신한,KP
000480,20171208,조선내화,KP
004310,20171208,현대약품,KP
003920,20171208,남양유업,KP
008350,20171208,남선알미늄,KP
003350,20171208,한국화장품제조,KP
001880,20171208,삼호,KP
011760,20171208,현대종합상사,KP
006260,20171208,LS,KP
001740,20171208,SK네트웍스,KP
002100,20171208,경농,KP
008000,20171208,도레이케미칼,KP
004870,20171208,티웨이홀딩스,KP
007590,20171208,동방아그로,KP
004430,20171208,송원산업,KP
002780,20171208,진흥기업,KP
004090,20171208,한국석유공업,KP
000650,20171208,천일고속,KP
000430,20171208,대원강업,KP
001080,20171208,만호제강,KP
004700,20171208,조광피혁,KP
004360,20171208,세방,KP
008970,20171208,동양철관,KP
002880,20171208,대유에이텍,KP
001260,20171208,남광토건,KP
005680,20171208,삼영전자공업,KP
005800,20171208,신영와코루,KP
002630,20171208,오리엔트바이오,KP
001550,20171208,조비,KP
005430,20171208,한국공항,KP
004910,20171208,조광페인트,KP
004690,20171208,삼천리,KP
003080,20171208,성보화학,KP
002600,20171208,조흥,KP
001570,20171208,금양,KP
003960,20171208,사조대림,KP
002070,20171208,남영비비안,KP
003570,20171208,S&T;중공업,KP
004960,20171208,한신공영,KP
004370,20171208,농심,KP
003720,20171208,삼영화학공업,KP
004980,20171208,성신양회,KP
004970,20171208,신라교역,KP
002870,20171208,신풍제지,KP
001630,20171208,종근당홀딩스,KP
005740,20171208,크라운해태홀딩스,KP
002390,20171208,한독,KP
001380,20171208,SG충방,KP
006120,20171208,SK케미칼,KP
007540,20171208,샘표,KP
003280,20171208,흥아해운,KP
001250,20171208,GS글로벌,KP
002990,20171208,금호산업,KP
001470,20171208,삼부토건,KP
001820,20171208,삼화콘덴서공업,KP
001020,20171208,페이퍼코리아,KP
001520,20171208,동양,KP
000880,20171208,한화,KP
001060,20171208,JW중외제약,KP
000670,20171208,영풍,KP
001340,20171208,백광산업,KP
000180,20171208,성창기업지주,KP
005110,20171208,한창,KP
004450,20171208,삼화왕관,KP
000040,20171208,KR모터스,KP
002240,20171208,고려제강,KP
004100,20171208,태양금속공업,KP
002820,20171208,선창산업,KP
004840,20171208,DRB동일,KP
002350,20171208,넥센타이어,KP
004060,20171208,SG세계물산,KP
004000,20171208,롯데정밀화학,KP
000020,20171208,동화약품,KP
000210,20171208,대림산업,KP
001120,20171208,LG상사,KP
002720,20171208,국제약품,KP
003240,20171208,태광산업,KP
005030,20171208,부산주공,KP
006390,20171208,현대시멘트,KP
000590,20171208,CS홀딩스,KP
005390,20171208,신성통상,KP
000990,20171208,DB하이텍,KP
006570,20171208,대림통상,KP
000220,20171208,유유제약,KP
000860,20171208,강남제비스코,KP
003540,20171208,대신증권,KP
005940,20171208,NH투자증권,KP
006800,20171208,미래에셋대우,KP
002700,20171208,신일산업,KP
001360,20171208,삼성제약,KP
000810,20171208,삼성화재해상보험,KP
003230,20171208,삼양식품,KP
000370,20171208,한화손해보험,KP
008260,20171208,NI스틸,KP
000230,20171208,일동홀딩스,KP
000490,20171208,대동공업,KP
001800,20171208,오리온홀딩스,KP
004540,20171208,깨끗한나라,KP
001420,20171208,태원물산,KP
002020,20171208,코오롱,KP
005930,20171208,삼성전자,KP
000300,20171208,대유플러스,KP
001460,20171208,BYC,KP
003620,20171208,쌍용자동차,KP
003410,20171208,쌍용양회공업,KP
005610,20171208,SPC삼립,KP
000540,20171208,흥국화재,KP
010050,20171208,우리종금,KP
007570,20171208,일양약품,KP
002320,20171208,한진,KP
002200,20171208,한국수출포장공업,KP
005380,20171208,현대자동차,KP
005360,20171208,모나미,KP
009830,20171208,한화케미칼,KP
002030,20171208,아세아,KP
006380,20171208,카프로,KP
004990,20171208,롯데지주,KP
001070,20171208,대한방직,KP
004410,20171208,서울식품공업,KP
003560,20171208,아이에이치큐,KP
000680,20171208,LS네트웍스,KP
001210,20171208,금호전기,KP
002250,20171208,알보젠코리아,KP
000140,20171208,하이트진로홀딩스,KP
000320,20171208,노루홀딩스,KP
000270,20171208,기아자동차,KP
004800,20171208,효성,KP
001040,20171208,CJ,KP
000150,20171208,두산,KP
005010,20171208,휴스틸,KP
005830,20171208,DB손해보험,KP
003090,20171208,대웅,KP
002900,20171208,동양물산기업,KP
003780,20171208,진양산업,KP
003520,20171208,영진약품,KP
002380,20171208,케이씨씨,KP
005300,20171208,롯데칠성음료,KP
003200,20171208,일신방직,KP
002270,20171208,롯데푸드,KP
002790,20171208,아모레퍼시픽그룹,KP
006220,20171208,제주은행,KP
004150,20171208,한솔홀딩스,KP
007210,20171208,벽산,KP
002300,20171208,한국제지,KP
000400,20171208,롯데손해보험,KP
001130,20171208,대한제분,KP
001680,20171208,대상,KP
003550,20171208,LG,KP
000640,20171208,동아쏘시오홀딩스,KP
003690,20171208,코리안리,KP
000970,20171208,한국주철관공업,KP
003300,20171208,한일시멘트,KP
004250,20171208,엔피씨,KP
002000,20171208,한국유리공업,KP
003030,20171208,세아제강,KP
001440,20171208,대한전선,KP
001790,20171208,대한제당,KP
000070,20171208,삼양홀딩스,KP
002420,20171208,세기상사,KP
000240,20171208,한국타이어월드와이드,KP
000950,20171208,전방,KP
003490,20171208,대한항공,KP
001530,20171208,동일방직,KP
000100,20171208,유한양행,KP
000120,20171208,CJ대한통운,KP
000060,20171208,메리츠화재,KP
000050,20171208,경방,KP
000700,20171208,유수홀딩스,KP
003480,20171208,한진중공업홀딩스,KP
260930,20171208,씨티케이코스메틱스,KD
241770,20171208,메카로,KD
234300,20171208,에스트래픽,KD
066360,20171208,체리부로,KD
007680,20171208,대원　　　　　　　,KD
138580,20171208,비즈니스온,KD
279410,20171208,한화에이스스팩4호,KD
253450,20171208,스튜디오드래곤,KD
276920,20171208,IBKS제7호스팩,KD
148140,20171208,비디아이,KD
950160,20171208,티슈진,KD
265560,20171208,영화테크,KD
234100,20171208,세원,KD
277480,20171208,신한제4호스팩,KD
263810,20171208,상신전자,KD
277410,20171208,IBKS제8호스팩,KD
255440,20171208,야스,KD
263920,20171208,에스엔피월드,KD
243840,20171208,신흥에스이씨,KD
179900,20171208,유티아이,KD
171090,20171208,선익시스템,KD
259630,20171208,엠플러스,KD
174900,20171208,앱클론,KD
263540,20171208,샘코,KD
263750,20171208,펄어비스,KD
256940,20171208,케이피에스,KD
263600,20171208,덕우전자,KD
258610,20171208,이더블유케이,KD
270520,20171208,하나금융10호스팩,KD
140670,20171208,알에스오토메이션,KD
900310,20171208,컬러레이,KD
273060,20171208,엔에이치스팩12호,KD
118990,20171208,모트렉스,KD
263800,20171208,데이타솔루션,KD
263860,20171208,지니언스,KD
263720,20171208,디앤씨미디어,KD
091990,20171208,셀트리온헬스케어,KD
181340,20171208,이즈미디어,KD
271740,20171208,한국제5호스팩,KD
238490,20171208,힘스,KD
251630,20171208,브이원텍,KD
227610,20171208,아우딘퓨쳐스,KD
272290,20171208,이녹스첨단소재,KD
003380,20171208,제일홀딩스,KD
261200,20171208,하나금융9호스팩,KD
267320,20171208,교보7호스팩,KD
250000,20171208,보라티알,KD
265920,20171208,한화수성스팩,KD
267980,20171208,매일유업,KD
225190,20171208,삼양옵틱스,KD
264850,20171208,IBKS제6호스팩,KD
161580,20171208,필옵틱스,KD
265480,20171208,미래에셋대우스팩1호,KD
256630,20171208,엔에이치스팩10호,KD
264290,20171208,한화에이스스팩3호,KD
166090,20171208,하나머티리얼즈,KD
251370,20171208,와이엠티,KD
258790,20171208,케이비제11호스팩,KD
265520,20171208,AP시스템,KD
263770,20171208,신영스팩3호,KD
063760,20171208,이엘피,KD
264450,20171208,유비쿼스,KD
178320,20171208,서진시스템,KD
183300,20171208,코미코,KD
246720,20171208,아스타,KD
262830,20171208,대신밸런스제4호스팩,KD
217480,20171208,에스디생명공학,KD
002800,20171208,신신제약,KD
083500,20171208,에프엔에스테크,KD
087260,20171208,모바일어플라이언스,KD
257730,20171208,신한제3호스팩,KD
241820,20171208,피씨엘,KD
140070,20171208,서플러스글로벌,KD
206650,20171208,유바이오로직스,KD
256840,20171208,엔에이치스팩11호,KD
195440,20171208,퓨전데이타,KD
241520,20171208,DSC인베스트먼트,KD
246690,20171208,티에스인베스트먼트,KD
147760,20171208,마이크로프랜드,KD
204990,20171208,현성바이탈,KD
